SC,名称,20191217,20191218,20191219,20191220,20191223,20191224,20191225,20191226,20191227,20191230
1301,極洋,-29.66469428007895,-28.94222761678384,-29.083403563013235,-29.101892938971556,-29.18359381256824,-28.27685126267852,-27.96214583170968,-26.599204017340533,-24.430526481668487,-20.378935518031994
1332,日本水産,2.9956169186939405,3.087930105462533,2.008256048310045,1.4585597807597424,1.330352622072155,2.1720096615953253,2.0887266052491213,2.478305673863588,2.8350607199423616,2.842945035588741
1333,マルハニチロ,-32.93176090291445,-34.91175622637911,-37.74039351711235,-36.81422166777611,-34.312927806697644,-31.96219412286973,-32.70777663129138,-31.243970600780358,-28.225387863476953,-27.533046540935175
1352,ホウスイ,7.828840674994468,6.8709925556298685,5.643379441533513,4.617262278733961,3.4416176380365187,2.0824474193927927,0.3556622347643952,-0.8417411119930875,-0.9725643482048554,-0.6651174324368867
1376,カネコ種苗,-11.819471838703064,-11.888121693568113,-12.125518341185167,-12.651962799105375,-12.680921131673813,-12.87818568133116,-13.843242685406267,-12.846142130930955,-12.476947769094751,-13.720719163449985
1377,サカタのタネ,-36.53106508875726,-24.508680467753038,-14.41127165679245,6.028707003154067,13.199303309343572,18.26801205853189,18.441296553666234,18.765763932434307,22.794725395202928,21.304085796002255
1379,ホクト,26.234193513039827,24.739165844058327,22.48819925617795,20.946978148793736,19.101896333619834,18.79475934072161,17.542218855223837,15.962111992167365,15.260180837440428,12.30271134769714
1380,秋川牧園,1.0094236248080506,1.3479873102926376,1.5978820802841938,1.4563707795050505,1.9670799224332995,2.2650192233320467,2.3130911061065262,2.1648500899772216,1.784719948109796,1.4665584985199303
1381,アクシーズ,24.363193074730592,19.66842629898701,13.053797898629,7.2440030220109275,2.1309842095947715,-2.3778594093587344,-5.803559003588816,-8.740462571677199,-10.941848984604805,-9.510549462145718
1382,ホーブ,88.05002191540643,139.48901903893102,163.68209064238863,173.11333374318997,168.71771698463613,173.96083528508942,164.9979127537056,164.79051860229447,156.60762553663244,145.69957398334623
1383,ベルグアース,58.553692746000706,54.668345286907424,52.277621832781726,48.05380577233837,41.80376406375853,36.35083948793408,32.860931749177325,31.028543272953357,32.430192834055106,35.472166788375944
1384,ホクリヨウ,-4.671953758492236,-3.3567192105707586,-1.2509745452697416,0.4130815263509929,2.8289307958389145,2.774921752892624,1.424630659383297,1.5470563763275322,1.465799529188757,1.943837047479633
1400,ルーデン・ホールディングス,5.8462086346702895,5.246334944833848,4.078384504707458,3.03707422250352,2.0270781413181003,1.2126700647048665,0.4012372973900824,-0.39861729007753866,-1.1802855020241625,-1.859025149537672
1401,エムビーエス,64.15861275476675,59.341652290534846,53.93415731382277,52.27376486980246,53.4085142100165,51.77438888727818,49.265893105790504,49.291819281482155,48.9099458375771,50.92517381357641
1407,ウエストホールディングス,77.92691211921942,81.80075492643914,86.69563741156641,89.54267482969681,91.4707790766117,92.01877210109957,91.39946438978814,90.43106701608507,90.3967834097243,89.81839273910236
1413,ヒノキヤグループ,53.72413982029366,49.17999370010102,44.102044532427946,37.54693285368194,30.4676068050494,24.57391708825753,18.00109560543342,14.161977969541113,7.1636723805145275,-0.634586099554781
1414,ショーボンドホールディングス,87.2450964277887,89.04026401821194,89.43203048913347,85.52891840237317,82.29395687112266,81.61364277260874,81.34714434473972,82.60447868934715,81.8504873218535,74.74293867413962
1417,ミライト・ホールディングス,-18.233234714003398,-17.260834077894742,-16.142732906266698,-14.604132468025,-13.312019503955298,-12.46706468020875,-13.258429821943535,-13.089175390858829,-12.169227612762823,-12.665915506131569
1418,インターライフホールディングス,-0.6918967784353072,-0.2932944007073388,0.18188745535536555,0.4723360610414602,-0.10320803491430296,-0.2338684173877823,-0.7324328946261289,-1.1146992754296434,-1.082404282891872,-0.8054506074518599
1419,タマホーム,-103.99134341442029,-99.802579337206,-97.53727894238271,-94.01275836020069,-90.18001137005626,-85.51127784364576,-81.99575980621694,-78.78564442297557,-78.00523328883537,-76.18576321748492
1420,サンヨーホームズ,2.2289612097305285,1.4940018281570246,0.9011532889966248,0.5859454216886206,0.5716264895049791,0.633665770677112,0.6750507827559886,0.6200099713333884,1.1282257461864449,1.8326315441917131
1429,日本アクア,-28.090401051939462,-25.71469418642323,-23.799656679976806,-22.26736624979821,-20.892866724731906,-19.418340125609006,-18.121564697514373,-16.500198596329025,-16.0788981056985,-16.44307694516806
1430,ファーストコーポレーション,-26.591058514135515,-26.20577817487753,-26.16368357090176,-26.31117431056861,-26.844836009047533,-27.435655447923864,-28.06452360718106,-28.556491269195128,-27.340152642349377,-26.71378873080539
1431,Lib_Work,420.849167214551,400.2323287523259,383.9059472932913,363.9476034459758,346.95519611892263,325.3006867188797,299.44258748273205,270.98461699876947,70.10176699567728,-86.24920399814937
1433,ベステラ,5.8804240631163776,4.755858859162572,3.3419589545360395,1.8770292975830216,-0.8875398558425331,-3.681575063160608,-5.748906635126104,-5.468338417889527,-3.750305331247091,-1.3244924533216818
1434,JESCOホールディングス,6.3341003725618625,6.33575183268357,5.70643885320419,4.988812571809148,6.284247108359409,11.934126051715168,15.506719228968734,20.921067510532342,27.956000580013608,33.86706209507702
1435,TATERU,5.847934472934469,4.5922324088278685,3.4763150377035563,2.4028605157377285,1.055819388662144,0.1479573160113148,-0.8043329952223814,-1.222174885844538,-1.376071809997569,-1.8000529122827231
1436,フィット,5.657106070567693,8.237322233897885,8.649316980280446,8.873537172115334,9.346945730708173,10.648369009027988,12.50391865433221,14.054518306302045,18.30009332358543,19.583092629735233
