SC,名称,ema26,ema12
9517,イーレックス,1796.92097712119,1834.8780712871408
9519,レノバ,1181.456191298247,1185.3879133605976
9531,東京瓦斯,2651.899114770383,2669.3188738419126
9532,大阪瓦斯,2111.5011762904815,2125.1462759823326
9533,東邦瓦斯,4346.184157680936,4446.947017184028
9534,北海道瓦斯,1625.8118802802724,1640.7255707489599
9535,広島ガス,360.0344329560554,359.7686696543263
9536,西部瓦斯,2548.590681297314,2564.3955615566765
9537,北陸瓦斯,3042.489403097848,3052.344338825473
9539,京葉瓦斯,3084.574748816379,3129.727827284915
9543,静岡ガス,951.8426350474605,969.8324902305598
9551,メタウォーター,4208.316523779673,4297.380460638887
9600,アイネット,1498.2652639018859,1526.3009308863889
9601,松竹,16337.655161795758,16527.06306640721
9602,東宝,4496.074456579596,4512.583853747094
9603,エイチ・アイ・エス,3065.6226848944134,3108.576167421202
9605,東映,16727.453450251847,16570.271792386728
9610,ウィルソン・ラーニングワールドワイド,237.01274009982166,237.24158549274318
9612,ラックランド,2384.977000774597,2313.5130942342635
9613,エヌ・ティ・ティ・データ,1485.7330970644803,1483.5308746179
9616,共立メンテナンス,5142.3664069885635,5132.930867838966
9619,イチネンホールディングス,1517.6491370763467,1559.8110992542208
9621,建設技術研究所,2152.3612746963718,2211.1369934282334
9622,スペース,1313.3446046457016,1316.7595403017192
9624,長大,1268.748597607558,1294.9205056169267
9625,セレスポ,2862.1845789664308,3204.129182014266
9627,アインホールディングス,6724.610079139315,6771.653794722267
9628,燦ホールディングス,1400.4556766477633,1422.3262723496316
9629,ピー・シー・エー,4696.441846465044,4999.5685898362735
9631,東急レクリエーション,5188.869045671225,5195.071815786754
9632,スバル興業,8499.346335930759,8961.342558954893
9633,東京テアトル,1400.8352103753052,1405.4926538540867
9635,武蔵野興業,,
9636,きんえい,3477.3618967847538,3495.322407093709
9637,オーエス,3538.3173908298622,3543.731773543379
9639,三協フロンテア,3969.5841502396133,4109.603981682704
9640,セゾン情報システムズ,2159.105700132967,2207.057920383185
9641,サコス,358.4626183472317,369.6887933515994
9644,タナベ経営,1284.1771245263578,1295.2965280424085
9651,日本プロセス,913.495520209104,944.0258278172696
9656,グリーンランドリゾート,532.40007457658,533.1219184256306
9658,ビジネスブレイン太田昭和,2343.258553429415,2326.520125253237
9661,歌舞伎座,5813.65246894785,5825.501188720525
9663,ナガワ,7839.485260920104,8021.311436958693
9664,御園座,2895.910664369052,2841.3335655169667
9671,よみうりランド,4569.194784930982,4573.737268028189
9672,東京都競馬,3450.173813174528,3489.634937181393
9675,常磐興産,1674.267246593915,1664.5174943121983
9678,カナモト,2990.8999086306276,2917.3500351447624
9679,ホウライ,,
9681,東京ドーム,1053.3232086506746,1079.8148288640887
9682,DTS,2447.4663581202044,2517.0875262918835
9684,スクウェア・エニックス・ホールディングス,5421.450888552075,5499.133394732636
9685,KYCOMホールディングス,457.93925529415526,479.1741584925648
9686,東洋テック,1159.329294062932,1172.330434961336
9687,KSK,1879.9585430549357,1905.6916967496882
9691,両毛システムズ,1821.9128968713123,1916.1901476380672
9692,シーイーシー,2130.10960067162,2117.2878624043756
9695,鴨川グランドホテル,,
9696,ウィザス,627.6678474707128,676.7852899157295
9697,カプコン,2860.4780450735157,2983.9524077057804
9698,クレオ,1751.1628138553167,1750.4479039698233
9699,西尾レントオール,3148.3571805709544,3148.192646469911
9701,東京會舘,3522.340835705849,3481.1895487995375
9702,アイ・エス・ビー,1948.474602610975,1977.581746910728
9704,アゴーラ・ホスピタリティー・グループ,32.95540145183625,32.630483955330035
9706,日本空港ビルデング,5921.497715835417,6073.6759938646255
9707,ユニマットリタイアメント・コミュニティ,1538.6885266454117,1555.9355656677515
9708,帝国ホテル,1982.4988654357312,1978.7485193284501
9709,NCS＆A,527.1359341999943,535.7538217575838
9713,ロイヤルホテル,1646.5674402186296,1640.075902970753
9715,トランス・コスモス,2943.2892975168534,2942.0459025428727
9716,乃村工藝社,1439.9578155616032,1452.8096861287795
9717,ジャステック,1123.9594182784415,1112.8663370924908
9719,SCSK,5752.647282379714,5734.48530205448
9720,ホテル、ニューグランド,,
9722,藤田観光,2879.65865825009,2860.909524899434
9723,京都ホテル,737.1180423649653,737.0594379637297
9726,KNT-CTホールディングス,1507.6911523705787,1498.1816594426975
9728,日本管財,1967.0800872582472,1972.497601141892
9729,トーカイ,2845.6038410469614,2877.8632711970795
9731,白洋舎,2901.7089379806407,2892.747010561014
9733,ナガセ,,
9734,精養軒,1127.1571894237554,1132.7428602735113
9735,セコム,9712.348575851118,9770.58577390685
9739,日本システムウエア,2511.833859785288,2526.3942095844054
9740,セントラル警備保障,6295.566663992493,6269.923706845163
9742,アイネス,1342.9351907298167,1366.1609816485343
9743,丹青社,1269.2226731199607,1302.9687680727561
9744,メイテック,6025.2907626793185,6126.51852393857
9746,TKC,5158.916973644156,5204.922988900551
9749,富士ソフト,4251.843203392389,4252.52926207912
9753,アイエックス・ナレッジ,715.1329948739758,728.5283803777953
9755,応用地質,1472.9266717545745,1507.6618197310615
9757,船井総研ホールディングス,2533.0771006910804,2517.10579397827
9758,ジャパンシステム,394.9525071050163,411.7830708447845
9759,NSD,3334.5217732214937,3092.1416768522467
9760,進学会ホールディングス,534.1444506608087,523.7317891352155
9761,東海リース,1642.675844404326,1637.942516196488
9763,丸紅建材リース,1756.4846466421125,1757.1264630612263
9765,オオバ,858.0606454728245,888.5182277536572
9766,コナミホールディングス,4633.90759733563,4555.826906059634
9767,日建工学,909.7835045756956,908.0689275135933
9768,いであ,2786.278485173578,2993.770293717676
9769,学究社,1374.236175367092,1395.7277228332744
9776,札幌臨床検査センター,,
9780,ハリマビステム,,
9782,ディーエムエス,2189.7269900757733,2191.6990819283997
9783,ベネッセホールディングス,2917.4440340817064,2898.179052963745
9787,イオンディライト,3920.9330301982927,3945.5665767569735
9788,ナック,1032.8087255745413,1015.1244575256878
9790,福井コンピュータホールディングス,3704.314997976993,3670.2883291554062
9791,ビケンテクノ,1018.2742710179534,1057.9179205373528
9792,ニチイ学館,1629.405238595672,1604.7633141235935
9793,ダイセキ,3204.2941055852384,3194.745024491435
9795,ステップ,1560.1813570194029,1577.850313178057
9797,大日本コンサルタント,770.4413252793946,766.3555304203568
9799,旭情報サービス,1224.8896743977702,1243.7192782189745
9810,日鉄物産,5176.508817345164,5246.784684624637
9812,テーオーホールディングス,436.48132226446535,416.66351835374894
9816,ストライダーズ,338.8215622305453,327.2908979290388
9818,大丸エナウィン,1408.9808896838708,1409.8548701557245
9820,エムティジェネックス,3631.6811429074296,3603.3694630513096
9823,マミーマート,1771.4120960138785,1774.6283068288828
9824,泉州電業,3232.445238493597,3379.7882893739693
9827,リリカラ,229.89995366949066,228.56053529866634
9828,元気寿司,2978.1842996361434,2952.8921027616025
9830,トラスコ中山,2842.8056993314935,2860.1622738363826
9831,ヤマダ電機,567.6231861291861,570.7776430547492
9832,オートバックスセブン,1759.744519630581,1737.6143426799
9835,ジュンテンドー,555.3613561964269,556.7534783672733
9836,リーバイ・ストラウスジャパン,1559.9701012546986,1557.1526156345512
9837,モリト,798.1222749562339,790.1838392209967
9842,アークランドサカモト,1278.1466488788856,1269.88713114949
9843,ニトリホールディングス,17153.69530830128,17162.375354905387
9845,パーカーコーポレーション,537.0383552472367,549.405758974718
9846,天満屋ストア,1219.4782313064381,1215.1041263854465
9850,グルメ杵屋,1204.891449584591,1212.5864974643646
9852,CBグループマネジメント,2993.8313104040135,3079.502150378896
9853,銀座ルノアール,1071.0202387920872,1088.1016394219923
9854,愛眼,243.91575418434184,241.79541868682773
9856,ケーユーホールディングス,942.8010184491442,946.730526019424
9857,英和,1315.2670887364973,1371.6547017614168
9861,吉野家ホールディングス,2796.8427568731886,2831.345463873084
