SC,名称,buy_date,buy_price,sell_date,sell_price,flg,株価
5921,川岸工業,20190719,2430.0,20190722,2441.0,1,2441.0
6023,ダイハツディーゼル,20190719,665.0,20190722,640.0,1,640.0
1853,森組,20190722,331.0,20190723,331.0,1,331.0
8167,リテールパートナーズ,20190718,1198.0,20190724,1199.0,1,1199.0
8287,マックスバリュ西日本,20190722,1725.0,20190724,1723.0,1,1723.0
4367,広栄化学工業,20190723,1566.0,20190724,1565.0,1,1565.0
6299,神鋼環境ソリューション,20190724,1781.0,20190725,1767.0,1,1767.0
4367,広栄化学工業,20190725,1568.0,20190726,1562.0,1,1562.0
6246,テクノスマート,20190724,684.0,20190729,683.0,1,683.0
3071,ストリーム,20190729,93.0,20190730,93.0,1,93.0
4361,川口化学工業,20190729,1043.0,20190730,1044.0,1,1044.0
2404,鉄人化計画,20190719,373.0,20190731,398.0,1,398.0
2652,まんだらけ,20190722,632.0,20190731,633.0,1,633.0
8023,大興電子通信,20190722,551.0,20190731,575.0,1,575.0
2652,まんだらけ,20190724,633.0,20190731,633.0,1,633.0
3604,川本産業,20190729,414.0,20190731,411.0,1,411.0
1775,富士古河E＆C,20190722,1786.0,20190801,1907.0,1,1907.0
5816,オーナンバ,20190723,388.0,20190801,379.0,1,379.0
4832,JFEシステムズ,20190726,2946.0,20190801,3025.0,1,3025.0
8167,リテールパートナーズ,20190729,1215.0,20190801,1217.0,1,1217.0
5304,SECカーボン,20190730,9855.0,20190801,9710.0,1,9710.0
5697,サンユウ,20190731,483.0,20190801,478.0,1,478.0
7292,村上開明堂,20190731,2357.0,20190801,2370.0,1,2370.0
4635,東京インキ,20190723,2508.0,20190802,2555.0,1,2555.0
5921,川岸工業,20190725,2435.0,20190802,2423.0,1,2423.0
4367,広栄化学工業,20190729,1568.0,20190802,1635.0,1,1635.0
6570,共和コーポレーション,20190731,645.0,20190802,640.0,1,640.0
6964,サンコー,20190731,436.0,20190802,434.0,1,434.0
2652,まんだらけ,20190801,635.0,20190802,636.0,1,636.0
5956,トーソー,20190801,463.0,20190805,457.0,1,457.0
4361,川口化学工業,20190802,1053.0,20190805,990.0,1,990.0
1960,サンテック,20190805,682.0,20190806,673.0,1,673.0
1828,田辺工業,20190806,752.0,20190807,752.0,1,752.0
2499,日本和装ホールディングス,20190806,328.0,20190807,328.0,1,328.0
9313,丸八倉庫,20190806,683.0,20190807,677.0,1,677.0
2573,北海道コカ・コーラボトリング,20190805,3702.0,20190808,3690.0,1,3690.0
2573,北海道コカ・コーラボトリング,20190807,3702.0,20190808,3690.0,1,3690.0
4595,ミズホメディー,20190808,2516.0,20190809,2477.0,1,2477.0
9791,ビケンテクノ,20190807,886.0,20190813,897.0,1,897.0
8247,大和,20190809,504.0,20190813,505.0,1,505.0
2805,ヱスビー食品,20190808,4003.0,20190815,4010.0,1,4010.0
2675,ダイナックホールディングス,20190809,1573.0,20190815,1575.0,1,1575.0
9959,アシードホールディングス,20190808,609.0,20190816,608.0,1,608.0
2208,ブルボン,20190813,1708.0,20190816,1691.0,1,1691.0
2798,ワイズテーブルコーポレーション,20190807,2513.0,20190821,2539.0,1,2539.0
8287,マックスバリュ西日本,20190816,1698.0,20190821,1708.0,1,1708.0
6161,エスティック,20190820,5982.0,20190821,6040.0,1,6040.0
9029,ヒガシトゥエンティワン,20190819,455.0,20190823,460.0,1,460.0
5956,トーソー,20190822,461.0,20190826,449.0,1,449.0
9797,大日本コンサルタント,20190823,578.0,20190826,573.0,1,573.0
3712,情報企画,20190823,2197.0,20190828,2174.0,1,2174.0
4750,ダイサン,20190827,649.0,20190828,644.0,1,644.0
2404,鉄人化計画,20190828,393.0,20190829,362.0,1,362.0
4595,ミズホメディー,20190830,2517.0,20190902,2488.0,1,2488.0
4341,西菱電機,20190902,879.0,20190903,878.0,1,878.0
9835,ジュンテンドー,20190830,501.0,20190905,500.0,1,500.0
2804,ブルドックソース,20190904,1121.0,20190905,1121.0,1,1121.0
4987,寺岡製作所,20190902,465.0,20190906,469.0,1,469.0
1775,富士古河E＆C,20190904,1863.0,20190906,1880.0,1,1880.0
9857,英和,20190905,938.0,20190906,936.0,1,936.0
9791,ビケンテクノ,20190906,901.0,20190909,900.0,1,900.0
3071,ストリーム,20190904,90.0,20190910,92.0,1,92.0
3209,カネヨウ,20190905,686.0,20190910,692.0,1,692.0
7287,日本精機,20190906,1657.0,20190910,1661.0,1,1661.0
7812,クレステック,20190909,1221.0,20190912,1250.0,1,1250.0
9857,英和,20190909,938.0,20190912,914.0,1,914.0
6894,パルステック工業,20190911,2104.0,20190912,2110.0,1,2110.0
1443,技研ホールディングス,20190828,222.0,20190913,271.0,1,271.0
9799,旭情報サービス,20190905,1101.0,20190913,1090.0,1,1090.0
3768,リスクモンスター,20190909,1450.0,20190913,1431.0,1,1431.0
4642,オリジナル設計,20190911,824.0,20190913,825.0,1,825.0
9791,ビケンテクノ,20190911,904.0,20190913,900.0,1,900.0
1966,高田工業所,20190912,577.0,20190913,578.0,1,578.0
3238,セントラル総合開発,20190905,299.0,20190917,302.0,1,302.0
6899,ASTI,20190909,1705.0,20190917,1728.0,1,1728.0
7703,川澄化学工業,20190909,793.0,20190917,805.0,1,805.0
4367,広栄化学工業,20190910,1623.0,20190917,1651.0,1,1651.0
5184,ニチリン,20190912,1339.0,20190917,1334.0,1,1334.0
4750,ダイサン,20190911,643.0,20190918,637.0,1,637.0
1965,テクノ菱和,20190913,787.0,20190918,784.0,1,784.0
2778,パレモ・ホールディングス,20190910,304.0,20190919,316.0,1,316.0
3420,ケー・エフ・シー,20190912,1723.0,20190919,1762.0,1,1762.0
5697,サンユウ,20190912,435.0,20190920,446.0,1,446.0
1775,富士古河E＆C,20190919,1862.0,20190924,1868.0,1,1868.0
2573,北海道コカ・コーラボトリング,20190920,3570.0,20190924,3575.0,1,3575.0
6091,ウエスコホールディングス,20190920,366.0,20190924,368.0,1,368.0
8287,マックスバリュ西日本,20190913,1688.0,20190925,1695.0,1,1695.0
4623,アサヒペン,20190917,1678.0,20190925,1686.0,1,1686.0
1965,テクノ菱和,20190919,787.0,20190925,786.0,1,786.0
2114,フジ日本精糖,20190919,542.0,20190925,543.0,1,543.0
9799,旭情報サービス,20190919,1096.0,20190925,1104.0,1,1104.0
2499,日本和装ホールディングス,20190912,345.0,20190927,401.0,1,401.0
2393,日本ケアサプライ,20190917,1287.0,20190927,1310.0,1,1310.0
9857,英和,20190919,936.0,20190927,950.0,1,950.0
2055,日和産業,20190926,251.0,20190927,249.0,1,249.0
7625,グローバルダイニング,20190926,214.0,20190927,216.0,1,216.0
7705,ジーエルサイエンス,20190926,1367.0,20190927,1356.0,1,1356.0
9713,ロイヤルホテル,20190926,1701.0,20190927,1691.0,1,1691.0
6945,富士通フロンテック,20190919,895.0,20190930,943.0,1,943.0
3241,ウィル,20190924,318.0,20190930,330.0,1,330.0
4224,ロンシール工業,20190924,1584.0,20190930,1605.0,1,1605.0
9791,ビケンテクノ,20190924,905.0,20190930,896.0,1,896.0
3768,リスクモンスター,20190925,1443.0,20190930,1440.0,1,1440.0
6897,ツインバード工業,20190926,453.0,20190930,452.0,1,452.0
3469,デュアルタップ,20190927,503.0,20190930,496.0,1,496.0
3604,川本産業,20190927,408.0,20190930,410.0,1,410.0
6899,ASTI,20190927,1707.0,20190930,1711.0,1,1711.0
7673,ダイコー通産,20190927,1764.0,20191002,1744.0,1,1744.0
4386,SIG,20191001,607.0,20191002,612.0,1,612.0
9709,NCS＆A,20191001,460.0,20191002,468.0,1,468.0
6566,要興業,20190926,688.0,20191003,714.0,1,714.0
2780,コメ兵,20190930,1077.0,20191003,1082.0,1,1082.0
3604,川本産業,20191002,409.0,20191003,409.0,1,409.0
9028,ゼロ,20191002,1003.0,20191003,1033.0,1,1033.0
2907,あじかん,20191001,733.0,20191004,739.0,1,739.0
4464,ソフト99コーポレーション,20191004,954.0,20191007,951.0,1,951.0
9313,丸八倉庫,20191002,709.0,20191009,726.0,1,726.0
2780,コメ兵,20191004,1085.0,20191009,1100.0,1,1100.0
9709,NCS＆A,20191004,461.0,20191010,481.0,1,481.0
4464,ソフト99コーポレーション,20191008,954.0,20191010,951.0,1,951.0
9904,ベリテ,20191009,326.0,20191010,324.0,1,324.0
5956,トーソー,20191004,450.0,20191011,452.0,1,452.0
9445,フォーバルテレコム,20191004,390.0,20191011,391.0,1,391.0
2722,アイケイ,20191007,422.0,20191011,485.0,1,485.0
9029,ヒガシトゥエンティワン,20191008,454.0,20191011,449.0,1,449.0
2907,あじかん,20191008,736.0,20191016,765.0,1,765.0
8247,大和,20191009,467.0,20191017,474.0,1,474.0
5956,トーソー,20191016,454.0,20191017,452.0,1,452.0
6091,ウエスコホールディングス,20191016,370.0,20191017,365.0,1,365.0
9028,ゼロ,20191017,1035.0,20191018,1016.0,1,1016.0
4464,ソフト99コーポレーション,20191015,954.0,20191023,984.0,1,984.0
4386,SIG,20191018,610.0,20191024,613.0,1,613.0
1850,南海辰村建設,20191023,342.0,20191024,340.0,1,340.0
5965,フジマック,20191009,718.0,20191025,759.0,1,759.0
4224,ロンシール工業,20191010,1573.0,20191025,1645.0,1,1645.0
5614,川金ホールディングス,20191016,298.0,20191025,303.0,1,303.0
2780,コメ兵,20191018,1100.0,20191025,1103.0,1,1103.0
5614,川金ホールディングス,20191018,299.0,20191025,303.0,1,303.0
6570,共和コーポレーション,20191023,631.0,20191025,629.0,1,629.0
6091,ウエスコホールディングス,20191024,369.0,20191025,369.0,1,369.0
6894,パルステック工業,20191015,2209.0,20191028,2515.0,1,2515.0
3347,トラスト,20191025,210.0,20191028,210.0,1,210.0
9791,ビケンテクノ,20191025,901.0,20191028,902.0,1,902.0
7871,フクビ化学工業,20191015,518.0,20191029,576.0,1,576.0
6570,共和コーポレーション,20191028,631.0,20191029,632.0,1,632.0
3161,アゼアス,20191025,542.0,20191030,547.0,1,547.0
7287,日本精機,20191029,1668.0,20191030,1640.0,1,1640.0
9445,フォーバルテレコム,20191029,392.0,20191031,391.0,1,391.0
1775,富士古河E＆C,20191021,1874.0,20191105,1949.0,1,1949.0
8737,あかつき本社,20191030,326.0,20191106,333.0,1,333.0
7292,村上開明堂,20191031,2517.0,20191106,2507.0,1,2507.0
3768,リスクモンスター,20191105,1431.0,20191106,1429.0,1,1429.0
6366,千代田化工建設,20191101,283.0,20191107,285.0,1,285.0
5271,トーヨーアサノ,20191025,1756.0,20191108,1841.0,1,1841.0
9055,アルプス物流,20191029,690.0,20191108,777.0,1,777.0
2780,コメ兵,20191105,1098.0,20191108,1092.0,1,1092.0
2804,ブルドックソース,20191106,1112.0,20191108,1111.0,1,1111.0
6998,日本タングステン,20191106,2041.0,20191108,2035.0,1,2035.0
5697,サンユウ,20191107,453.0,20191108,456.0,1,456.0
2652,まんだらけ,20191108,607.0,20191111,610.0,1,610.0
2804,ブルドックソース,20191111,1112.0,20191112,1114.0,1,1114.0
9307,杉村倉庫,20191111,741.0,20191112,741.0,1,741.0
5921,川岸工業,20191031,2384.0,20191113,2429.0,1,2429.0
2393,日本ケアサプライ,20191108,1383.0,20191113,1373.0,1,1373.0
3469,デュアルタップ,20191106,508.0,20191114,488.0,1,488.0
7292,村上開明堂,20191108,2510.0,20191114,2540.0,1,2540.0
9656,グリーンランドリゾート,20191108,508.0,20191114,512.0,1,512.0
3347,トラスト,20191113,210.0,20191114,211.0,1,211.0
4094,日本化学産業,20191113,1053.0,20191115,1042.0,1,1042.0
3753,フライトホールディングス,20191115,835.0,20191118,890.0,1,890.0
3045,カワサキ,20191119,917.0,20191120,916.0,1,916.0
3355,クリヤマホールディングス,20191119,831.0,20191120,833.0,1,833.0
3768,リスクモンスター,20191114,1424.0,20191121,1426.0,1,1426.0
5194,相模ゴム工業,20191114,1473.0,20191125,1937.0,1,1937.0
5982,マルゼン,20191118,1954.0,20191125,2006.0,1,2006.0
2804,ブルドックソース,20191125,1112.0,20191126,1112.0,1,1112.0
9029,ヒガシトゥエンティワン,20191118,479.0,20191127,501.0,1,501.0
3469,デュアルタップ,20191120,511.0,20191128,504.0,1,504.0
2798,ワイズテーブルコーポレーション,20191125,2482.0,20191128,2486.0,1,2486.0
3355,クリヤマホールディングス,20191121,835.0,20191129,858.0,1,858.0
9307,杉村倉庫,20191120,739.0,20191202,759.0,1,759.0
9307,杉村倉庫,20191122,739.0,20191202,759.0,1,759.0
2404,鉄人化計画,20191127,360.0,20191202,363.0,1,363.0
1850,南海辰村建設,20191128,341.0,20191202,340.0,1,340.0
4595,ミズホメディー,20191129,2913.0,20191202,2917.0,1,2917.0
6299,神鋼環境ソリューション,20191122,1707.0,20191203,1730.0,1,1730.0
6639,コンテック,20191122,1338.0,20191203,1539.0,1,1539.0
7705,ジーエルサイエンス,20191129,1451.0,20191203,1468.0,1,1468.0
6998,日本タングステン,20191202,2038.0,20191203,2031.0,1,2031.0
8198,マックスバリュ東海,20191203,2224.0,20191204,2229.0,1,2229.0
8287,マックスバリュ西日本,20191125,1707.0,20191206,1721.0,1,1721.0
8135,ゼット,20191203,258.0,20191206,257.0,1,257.0
6307,サンセイ,20191205,349.0,20191206,348.0,1,348.0
3604,川本産業,20191205,430.0,20191209,435.0,1,435.0
6125,岡本工作機械製作所,20191127,2832.0,20191211,3325.0,1,3325.0
9273,コーア商事ホールディングス,20191209,842.0,20191211,836.0,1,836.0
9791,ビケンテクノ,20191210,955.0,20191212,961.0,1,961.0
6343,フリージア・マクロス,20191203,122.0,20191213,132.0,1,132.0
9055,アルプス物流,20191212,803.0,20191213,807.0,1,807.0
6998,日本タングステン,20191204,2038.0,20191216,2097.0,1,2097.0
9268,オプティマスグループ,20191205,944.0,20191217,952.0,1,952.0
3604,川本産業,20191213,431.0,20191217,435.0,1,435.0
3420,ケー・エフ・シー,20191204,1911.0,20191218,2065.0,1,2065.0
3420,ケー・エフ・シー,20191206,1911.0,20191218,2065.0,1,2065.0
6155,高松機械工業,20191210,876.0,20191218,888.0,1,888.0
2654,アスモ,20191217,554.0,20191218,549.0,1,549.0
3856,Abalance,20191216,562.0,20191219,574.0,1,574.0
8737,あかつき本社,20191213,335.0,20191220,343.0,1,343.0
4735,京進,20191213,904.0,20191223,922.0,1,922.0
4623,アサヒペン,20191217,1706.0,20191223,1708.0,1,1708.0
9904,ベリテ,20191218,362.0,20191224,364.0,1,364.0
6155,高松機械工業,20191223,877.0,20191224,890.0,1,890.0
4464,ソフト99コーポレーション,20191223,1023.0,20191225,1009.0,1,1009.0
3856,Abalance,20191225,561.0,20191226,559.0,1,559.0
4623,アサヒペン,20191225,1708.0,20191226,1709.0,1,1709.0
2393,日本ケアサプライ,20191224,1367.0,20191227,1388.0,1,1388.0
2778,パレモ・ホールディングス,20191226,315.0,20191227,307.0,1,307.0
9959,アシードホールディングス,20191227,598.0,20191230,602.0,1,602.0
2780,コメ兵,20191226,1113.0,20200106,1129.0,1,1129.0
6125,岡本工作機械製作所,20191226,3097.0,20200106,3015.0,1,3015.0
2798,ワイズテーブルコーポレーション,20191227,2506.0,20200106,2501.0,1,2501.0
3856,Abalance,20191227,561.0,20200106,557.0,1,557.0
9029,ヒガシトゥエンティワン,20191227,512.0,20200106,514.0,1,514.0
6493,日鍛バルブ,20191230,268.0,20200106,268.0,1,268.0
5271,トーヨーアサノ,20191225,1871.0,20200108,1906.0,1,1906.0
6643,戸上電機製作所,20191227,1982.0,20200108,2029.0,1,2029.0
7991,マミヤ・オーピー,20191227,1000.0,20200108,1005.0,1,1005.0
7670,オーウエル,20191230,676.0,20200108,667.0,1,667.0
9055,アルプス物流,20191226,814.0,20200109,858.0,1,858.0
9713,ロイヤルホテル,20191230,1650.0,20200109,1647.0,1,1647.0
2404,鉄人化計画,20191226,364.0,20200115,372.0,1,372.0
5697,サンユウ,20200110,492.0,20200115,490.0,1,490.0
1451,KHC,20191225,784.0,20200116,915.0,1,915.0
1775,富士古河E＆C,20200109,2049.0,20200116,2080.0,1,2080.0
3059,ヒラキ,20200110,928.0,20200116,932.0,1,932.0
9959,アシードホールディングス,20200109,599.0,20200120,600.0,1,600.0
6776,天昇電気工業,20200115,549.0,20200120,544.0,1,544.0
7812,クレステック,20200116,1242.0,20200120,1232.0,1,1232.0
7871,フクビ化学工業,20200116,561.0,20200120,558.0,1,558.0
6155,高松機械工業,20200117,888.0,20200120,887.0,1,887.0
4623,アサヒペン,20200108,1709.0,20200121,1718.0,1,1718.0
4386,SIG,20200114,669.0,20200121,715.0,1,715.0
3856,Abalance,20200109,566.0,20200122,1018.0,1,1018.0
7871,フクビ化学工業,20200121,559.0,20200123,564.0,1,564.0
6161,エスティック,20200122,6786.0,20200123,6760.0,1,6760.0
6670,MCJ,20200122,838.0,20200123,844.0,1,844.0
8117,中央自動車工業,20200120,2716.0,20200124,2764.0,1,2764.0
9268,オプティマスグループ,20200120,952.0,20200124,968.0,1,968.0
6776,天昇電気工業,20200122,552.0,20200124,560.0,1,560.0
9959,アシードホールディングス,20200122,604.0,20200124,606.0,1,606.0
3347,トラスト,20200124,208.0,20200127,209.0,1,209.0
5184,ニチリン,20200129,1926.0,20200130,1934.0,1,1934.0
6964,サンコー,20200129,534.0,20200130,530.0,1,530.0
7292,村上開明堂,20200130,2809.0,20200203,2750.0,1,2750.0
6894,パルステック工業,20200129,2435.0,20200205,2531.0,1,2531.0
2114,フジ日本精糖,20200204,563.0,20200206,564.0,1,564.0
9845,パーカーコーポレーション,20200205,572.0,20200210,564.0,1,564.0
2816,ダイショー,20200205,1214.0,20200213,1223.0,1,1223.0
8198,マックスバリュ東海,20200205,2393.0,20200213,2402.0,1,2402.0
8198,マックスバリュ東海,20200207,2403.0,20200213,2402.0,1,2402.0
6566,要興業,20200205,831.0,20200214,899.0,1,899.0
1965,テクノ菱和,20200207,897.0,20200214,898.0,1,898.0
4750,ダイサン,20200207,694.0,20200214,693.0,1,693.0
9445,フォーバルテレコム,20200210,461.0,20200214,472.0,1,472.0
4464,ソフト99コーポレーション,20200210,1049.0,20200217,1071.0,1,1071.0
3420,ケー・エフ・シー,20200213,2145.0,20200218,2060.0,1,2060.0
6144,西部電機,20200213,1065.0,20200218,1055.0,1,1055.0
2778,パレモ・ホールディングス,20200204,318.0,20200219,302.0,1,302.0
5921,川岸工業,20200219,2584.0,20200220,2588.0,1,2588.0
2654,アスモ,20200220,694.0,20200225,672.0,1,672.0
5956,トーソー,20200221,517.0,20200225,510.0,1,510.0
1775,富士古河E＆C,20200226,2132.0,20200227,2109.0,1,2109.0
6998,日本タングステン,20200226,2004.0,20200227,1963.0,1,1963.0
4623,アサヒペン,20200304,1724.0,20200309,1710.0,1,1710.0
6998,日本タングステン,20200305,1994.0,20200309,1851.0,1,1851.0
6246,テクノスマート,20200324,742.0,20200326,744.0,1,744.0
3955,イムラ封筒,20200324,548.0,20200327,559.0,1,559.0
9656,グリーンランドリゾート,20200325,402.0,20200327,380.0,1,380.0
2208,ブルボン,20200323,1739.0,20200330,1742.0,1,1742.0
3750,FRACTALE,20200323,934.0,20200330,940.0,1,940.0
2393,日本ケアサプライ,20200325,1279.0,20200330,1218.0,1,1218.0
3059,ヒラキ,20200325,931.0,20200330,873.0,1,873.0
4409,東邦化学工業,20200325,475.0,20200330,481.0,1,481.0
7538,大水,20200325,225.0,20200330,225.0,1,225.0
2114,フジ日本精糖,20200327,529.0,20200330,503.0,1,503.0
8737,あかつき本社,20200327,294.0,20200330,270.0,1,270.0
9969,ショクブン,20200330,254.0,20200401,268.0,1,268.0
8117,中央自動車工業,20200331,1846.0,20200401,1842.0,1,1842.0
6161,エスティック,20200401,3775.0,20200402,3735.0,1,3735.0
6964,サンコー,20200402,403.0,20200403,386.0,1,386.0
6964,サンコー,20200406,395.0,20200408,415.0,1,415.0
6161,エスティック,20200407,3644.0,20200408,3685.0,1,3685.0
4094,日本化学産業,20200407,927.0,20200409,922.0,1,922.0
6357,三精テクノロジーズ,20200409,599.0,20200410,602.0,1,602.0
6299,神鋼環境ソリューション,20200407,1703.0,20200413,1736.0,1,1736.0
8157,都築電気,20200407,1101.0,20200413,1130.0,1,1130.0
4224,ロンシール工業,20200408,1654.0,20200413,1669.0,1,1669.0
6639,コンテック,20200408,1212.0,20200413,1229.0,1,1229.0
4094,日本化学産業,20200410,926.0,20200413,917.0,1,917.0
5609,日本鋳造,20200410,541.0,20200413,527.0,1,527.0
2393,日本ケアサプライ,20200406,1248.0,20200414,1297.0,1,1297.0
6125,岡本工作機械製作所,20200408,1795.0,20200414,1811.0,1,1811.0
3469,デュアルタップ,20200413,303.0,20200414,308.0,1,308.0
4409,東邦化学工業,20200406,465.0,20200415,492.0,1,492.0
1966,高田工業所,20200408,650.0,20200415,707.0,1,707.0
2055,日和産業,20200408,229.0,20200415,236.0,1,236.0
1443,技研ホールディングス,20200409,261.0,20200415,270.0,1,270.0
3241,ウィル,20200410,240.0,20200415,240.0,1,240.0
6155,高松機械工業,20200413,556.0,20200415,547.0,1,547.0
2654,アスモ,20200414,427.0,20200415,442.0,1,442.0
5609,日本鋳造,20200414,530.0,20200415,537.0,1,537.0
1965,テクノ菱和,20200410,755.0,20200416,788.0,1,788.0
3143,オーウイル,20200413,964.0,20200416,972.0,1,972.0
3238,セントラル総合開発,20200414,266.0,20200417,278.0,1,278.0
2907,あじかん,20200415,662.0,20200417,671.0,1,671.0
4094,日本化学産業,20200416,923.0,20200417,925.0,1,925.0
9055,アルプス物流,20200416,658.0,20200417,679.0,1,679.0
8135,ゼット,20200416,176.0,20200420,182.0,1,182.0
4224,ロンシール工業,20200416,1640.0,20200421,1760.0,1,1760.0
6091,ウエスコホールディングス,20200420,335.0,20200421,332.0,1,332.0
9029,ヒガシトゥエンティワン,20200415,467.0,20200422,499.0,1,499.0
7625,グローバルダイニング,20200420,143.0,20200422,142.0,1,142.0
9797,大日本コンサルタント,20200422,574.0,20200423,582.0,1,582.0
2654,アスモ,20200423,428.0,20200424,430.0,1,430.0
5304,SECカーボン,20200423,6205.0,20200424,6120.0,1,6120.0
6336,石井表記,20200423,483.0,20200424,501.0,1,501.0
7625,グローバルダイニング,20200423,143.0,20200424,140.0,1,140.0
9055,アルプス物流,20200421,660.0,20200427,684.0,1,684.0
2654,アスモ,20200427,431.0,20200428,434.0,1,434.0
8931,和田興産,20200427,587.0,20200428,584.0,1,584.0
9959,アシードホールディングス,20200427,379.0,20200430,381.0,1,381.0
6299,神鋼環境ソリューション,20200423,1667.0,20200501,1717.0,1,1717.0
2393,日本ケアサプライ,20200427,1269.0,20200501,1284.0,1,1284.0
3440,日創プロニティ,20200427,507.0,20200501,518.0,1,518.0
5304,SECカーボン,20200430,6237.0,20200501,6270.0,1,6270.0
8931,和田興産,20200430,589.0,20200501,591.0,1,591.0
9713,ロイヤルホテル,20200430,1284.0,20200501,1270.0,1,1270.0
9307,杉村倉庫,20200427,398.0,20200507,410.0,1,410.0
2804,ブルドックソース,20200430,1094.0,20200507,1094.0,1,1094.0
4094,日本化学産業,20200428,924.0,20200508,937.0,1,937.0
3856,Abalance,20200507,579.0,20200508,594.0,1,594.0
2159,フルスピード,20200511,409.0,20200512,415.0,1,415.0
7287,日本精機,20200511,1124.0,20200512,1141.0,1,1141.0
9797,大日本コンサルタント,20200423,578.0,20200513,600.0,1,600.0
9797,大日本コンサルタント,20200428,589.0,20200513,600.0,1,600.0
3059,ヒラキ,20200430,873.0,20200513,900.0,1,900.0
6493,日鍛バルブ,20200507,197.0,20200513,204.0,1,204.0
6357,三精テクノロジーズ,20200508,582.0,20200513,595.0,1,595.0
5940,不二サッシ,20200507,67.0,20200514,68.0,1,68.0
9713,ロイヤルホテル,20200507,1274.0,20200514,1271.0,1,1271.0
6245,ヒラノテクシード,20200508,1093.0,20200514,1178.0,1,1178.0
8737,あかつき本社,20200508,244.0,20200514,257.0,1,257.0
3469,デュアルタップ,20200430,307.0,20200515,402.0,1,402.0
9904,ベリテ,20200511,255.0,20200515,261.0,1,261.0
6899,ASTI,20200515,1277.0,20200519,1301.0,1,1301.0
1966,高田工業所,20200518,707.0,20200519,721.0,1,721.0
3241,ウィル,20200518,249.0,20200519,252.0,1,252.0
7991,マミヤ・オーピー,20200518,716.0,20200519,717.0,1,717.0
6894,パルステック工業,20200519,1669.0,20200520,1714.0,1,1714.0
9797,大日本コンサルタント,20200519,598.0,20200520,603.0,1,603.0
7831,ウイルコホールディングス,20200519,137.0,20200521,137.0,1,137.0
2459,アウンコンサルティング,20200519,148.0,20200522,156.0,1,156.0
2652,まんだらけ,20200519,484.0,20200522,488.0,1,488.0
5856,エルアイイーエイチ,20200521,56.0,20200522,56.0,1,56.0
2894,石井食品,20200525,215.0,20200527,217.0,1,217.0
9268,オプティマスグループ,20200520,722.0,20200529,808.0,1,808.0
2159,フルスピード,20200522,415.0,20200529,425.0,1,425.0
5921,川岸工業,20200515,2049.0,20200601,2228.0,1,2228.0
6894,パルステック工業,20200525,1682.0,20200601,1760.0,1,1760.0
6643,戸上電機製作所,20200526,1461.0,20200601,1487.0,1,1487.0
3238,セントラル総合開発,20200528,281.0,20200601,284.0,1,284.0
3768,リスクモンスター,20200529,1776.0,20200601,1795.0,1,1795.0
6336,石井表記,20200519,503.0,20200602,640.0,1,640.0
3143,オーウイル,20200520,1019.0,20200603,1010.0,1,1010.0
8157,都築電気,20200601,1269.0,20200603,1249.0,1,1249.0
3143,オーウイル,20200602,1035.0,20200603,1010.0,1,1010.0
2114,フジ日本精糖,20200525,503.0,20200604,515.0,1,515.0
5856,エルアイイーエイチ,20200527,58.0,20200604,61.0,1,61.0
