SC,名称,buy_date,buy_price,sell_date,sell_price
4341,西菱電機,20200423,825.0,,
2806,ユタカフーズ,20200501,1611.0,,
7975,リヒトラブ,20200511,1411.0,,
5690,リバーホールディングス,20200515,664.0,,
5690,リバーホールディングス,20200520,680.0,,
5690,リバーホールディングス,20200525,692.0,,
9313,丸八倉庫,20200526,548.0,,
2588,プレミアムウォーターホールディングス,20200604,1762.0,,
5817,JMACS,20200608,527.0,,
4616,川上塗料,20200610,1347.0,,
6897,ツインバード工業,20200610,470.0,,
9353,櫻島埠頭,20200610,1676.0,,
4524,森下仁丹,20200612,1911.0,,
