SC,名称,buy_date,buy_price,sell_date,sell_price
5907,JFEコンテイナー,20200114,4639.0,,
6496,中北製作所,20200203,2736.0,,
3439,三ツ知,20200323,2235.0,,
4480,メドレー,20200323,1570.0,,
2806,ユタカフーズ,20200501,1611.0,,
3248,アールエイジ,20200511,456.0,,
5070,ドラフト,20200511,1074.0,,
5690,リバーホールディングス,20200525,692.0,,
3597,自重堂,20200528,6207.0,,
3597,自重堂,20200529,6212.0,,
