SC,名称,buy_date,buy_price,sell_date,sell_price
6496,中北製作所,20200203,2736.0,,
4481,ベース,20200302,8605.0,,
7891,日本ユピカ,20200316,2939.0,,
7891,日本ユピカ,20200317,2975.0,,
4480,メドレー,20200323,1570.0,,
2806,ユタカフーズ,20200501,1611.0,,
5070,ドラフト,20200511,1074.0,,
9823,マミーマート,20200520,2025.0,,
3597,自重堂,20200528,6207.0,,
3597,自重堂,20200529,6212.0,,
2391,プラネット,20200608,1502.0,,
8184,島忠,20200612,2812.0,,
