SC,名称,buy_date,buy_price,sell_date,sell_price
3437,特殊電極,20200206,5057.0,,
6496,中北製作所,20200207,2752.0,,
1450,田中建設工業,20200302,2988.0,,
4341,西菱電機,20200420,816.0,,
7975,リヒトラブ,20200511,1411.0,,
3597,自重堂,20200528,6207.0,,
6403,水道機工,20200605,2397.0,,
